community_area,year,month,total_crime_count,total_crime_weight,avg_latitude,avg_longitude,arrest_rate,risk_score,safety_score
59.0,2015,5,106,528.0,41.83029989967925,-87.67426155480189,0.302,12.34,87.66
59.0,2015,6,108,510.0,41.830607054435184,-87.67233566274074,0.287,12.39,87.61
59.0,2015,7,81,396.0,41.83029445148148,-87.67424739150617,0.185,12.06,87.94
59.0,2015,8,91,455.0,41.83043584727473,-87.6741980556923,0.22,12.34,87.66
59.0,2015,9,107,570.0,41.83005370261682,-87.67346564659812,0.206,13.63,86.37
59.0,2015,10,80,376.0,41.8301170456875,-87.673685513675,0.288,10.87,89.13
59.0,2015,11,91,416.0,41.83071147803297,-87.67427550127474,0.242,11.83,88.17
59.0,2015,12,79,386.0,41.83057296401266,-87.67332396927847,0.19,11.91,88.09
59.0,2016,1,70,326.0,41.830697559614286,-87.675203084,0.229,10.91,89.09
59.0,2016,2,71,346.0,41.83087106609859,-87.67377307063381,0.211,11.25,88.75
59.0,2016,3,90,427.0,41.83064257736667,-87.6751884261,0.256,11.76,88.24
59.0,2016,4,87,417.0,41.830237364195405,-87.6742476064138,0.31,11.08,88.92
59.0,2016,5,88,469.0,41.83056542370454,-87.67415444954545,0.17,12.88,87.12
59.0,2016,6,112,526.0,41.830931821875005,-87.67374789188393,0.277,12.69,87.31
59.0,2016,7,95,443.0,41.830177281947364,-87.67217711413684,0.242,12.1,87.9
59.0,2016,8,113,555.0,41.82970275919469,-87.67429997497345,0.212,13.56,86.44
59.0,2016,9,80,415.0,41.830595750025005,-87.6743888802625,0.15,12.54,87.46
59.0,2016,10,87,396.0,41.830225645712645,-87.67427302648275,0.172,12.3,87.7
59.0,2016,11,72,366.0,41.830508089375,-87.67310549363889,0.25,11.03,88.97
59.0,2016,12,69,349.0,41.83038254524638,-87.67193965707246,0.159,11.75,88.25
59.0,2017,1,92,416.0,41.83035166343478,-87.67310687556522,0.239,11.88,88.12
59.0,2017,2,91,411.0,41.830427624131865,-87.67432773236263,0.308,11.14,88.86
59.0,2017,3,91,415.0,41.83082658531868,-87.6733610250989,0.209,12.15,87.85
59.0,2017,4,86,391.0,41.83047886180233,-87.67386666090697,0.256,11.41,88.59
59.0,2017,5,88,418.0,41.830275278818185,-87.67378656204545,0.205,12.16,87.84
59.0,2017,6,95,480.0,41.83092541225263,-87.67395475456843,0.274,12.06,87.94
59.0,2017,7,97,527.0,41.8301001951134,-87.67302338826805,0.186,13.32,86.68
59.0,2017,8,106,518.0,41.82965310262264,-87.67419298860378,0.226,13.02,86.98
59.0,2017,9,77,393.0,41.83043773336364,-87.67372177471428,0.208,11.74,88.26
59.0,2017,10,84,426.0,41.83019004652381,-87.67501874847619,0.19,12.29,87.71
59.0,2017,11,58,298.0,41.83017607284483,-87.67373615941379,0.19,10.87,89.13
59.0,2017,12,77,404.0,41.83025334857143,-87.6733477075065,0.182,12.08,87.92
59.0,2018,1,73,346.0,41.83104841375343,-87.67352377758904,0.123,12.16,87.84
59.0,2018,2,51,253.0,41.83074681005883,-87.67280232052941,0.255,9.75,90.25
59.0,2018,3,69,357.0,41.830194861507245,-87.67419610623189,0.217,11.23,88.77
59.0,2018,4,70,337.0,41.8303039062,-87.67450555088571,0.157,11.7,88.3
59.0,2018,5,77,400.0,41.83038725180519,-87.67543760548052,0.208,11.79,88.21
59.0,2018,6,98,490.0,41.830242382602044,-87.67285239708163,0.092,14.01,85.99
59.0,2018,7,109,535.0,41.82993277370642,-87.6756755337156,0.174,13.72,86.28
59.0,2018,8,92,440.0,41.83107619234783,-87.67622081486957,0.065,13.79,86.21
59.0,2018,9,71,371.0,41.82970585053521,-87.67421711747888,0.113,12.42,87.58
59.0,2018,10,68,343.0,41.830909793764704,-87.67432313864707,0.176,11.52,88.48
59.0,2018,11,53,246.0,41.83119758179245,-87.67292830833964,0.094,11.34,88.66
59.0,2018,12,70,369.0,41.83010316198571,-87.6736234473,0.157,11.94,88.06
59.0,2019,1,46,210.0,41.8302570725,-87.67505226043478,0.109,10.8,89.2
59.0,2019,2,50,236.0,41.82969646718,-87.67351026706,0.26,9.56,90.44
59.0,2019,3,54,247.0,41.83044291766667,-87.67291897596296,0.111,11.2,88.8
59.0,2019,4,67,296.0,41.830199593507466,-87.67339199255224,0.104,11.87,88.13
59.0,2019,5,80,393.0,41.829950798575,-87.67444407465,0.175,12.12,87.88
59.0,2019,6,81,377.0,41.83095747993827,-87.67534507958025,0.272,11.06,88.94
59.0,2019,7,88,437.0,41.83015862165909,-87.67410056644319,0.159,12.76,87.24
59.0,2019,8,77,361.0,41.83037234032468,-87.67430299932468,0.104,12.54,87.46
59.0,2019,9,80,411.0,41.8303768701625,-87.67478879445,0.2,12.01,87.99
59.0,2019,10,68,317.0,41.83096849357353,-87.67192289692647,0.103,12.06,87.94
59.0,2019,11,64,293.0,41.8302890970625,-87.6742947035625,0.234,10.49,89.51
59.0,2019,12,71,341.0,41.83041406169014,-87.67456701712676,0.197,11.35,88.65
59.0,2020,1,67,311.0,41.83020196122388,-87.67500516213433,0.09,12.13,87.87
59.0,2020,2,60,290.0,41.8300858344,-87.6727185062,0.05,12.24,87.76
59.0,2020,3,47,227.0,41.83063917070213,-87.67319530021275,0.106,10.97,89.03
59.0,2020,4,45,249.0,41.82966648577778,-87.67293672331111,0.044,11.71,88.29
59.0,2020,5,48,256.0,41.83132319904167,-87.67115858120833,0.167,10.6,89.4
59.0,2020,6,79,389.0,41.830555681848104,-87.67155202264557,0.127,12.56,87.44
59.0,2020,7,64,340.0,41.82997888754687,-87.67499674607812,0.156,11.62,88.38
59.0,2020,8,71,383.0,41.82990698323943,-87.67523758536619,0.141,12.22,87.78
59.0,2020,9,69,363.0,41.83002394213043,-87.67527698392755,0.217,11.27,88.73
59.0,2020,10,71,368.0,41.830777672070425,-87.67356542278874,0.155,11.97,88.03
59.0,2020,11,55,290.0,41.83007907910909,-87.67342504827272,0.182,10.83,89.17
59.0,2020,12,57,263.0,41.83017871077193,-87.67483754259648,0.193,10.56,89.44
59.0,2021,1,54,263.0,41.830297479037036,-87.6719918509074,0.111,11.32,88.68
59.0,2021,2,40,222.0,41.830267385025,-87.674230449275,0.175,10.12,89.88
59.0,2021,3,45,215.0,41.83121508215556,-87.67267169808889,0.222,9.69,90.31
59.0,2021,4,47,240.0,41.829744551255324,-87.67206547712766,0.128,10.85,89.15
59.0,2021,5,57,316.0,41.83059145126316,-87.67207806621053,0.088,12.0,88.0
59.0,2021,6,58,291.0,41.82960593217241,-87.67205489446552,0.138,11.33,88.67
59.0,2021,7,63,330.0,41.83046354392064,-87.67412046657142,0.111,11.98,88.02
59.0,2021,8,54,280.0,41.83055513964815,-87.6738458509815,0.111,11.44,88.56
59.0,2021,9,71,352.0,41.83060719407042,-87.6731238840845,0.183,11.57,88.43
59.0,2021,10,74,378.0,41.83016213531081,-87.67415350527027,0.108,12.57,87.43
59.0,2021,11,59,318.0,41.83120062471187,-87.6733941739661,0.085,12.08,87.92
59.0,2021,12,77,415.0,41.8307164012987,-87.67316398551948,0.091,13.07,86.93
59.0,2022,1,55,277.0,41.830111732654544,-87.67279960721818,0.055,12.01,87.99
59.0,2022,2,57,287.0,41.83054667528071,-87.67232464873685,0.088,11.79,88.21
59.0,2022,3,44,211.0,41.829597806954546,-87.67407306627273,0.0,11.86,88.14
59.0,2022,4,59,293.0,41.830117011525424,-87.67300347208474,0.119,11.56,88.44
59.0,2022,5,70,364.0,41.8306296265,-87.67568696142857,0.114,12.33,87.67
59.0,2022,6,91,527.0,41.83028199224176,-87.67516651061538,0.154,13.53,86.47
59.0,2022,7,75,396.0,41.829585641226664,-87.67403250514667,0.067,13.14,86.86
59.0,2022,8,66,321.0,41.83085579530303,-87.67290557277272,0.091,12.17,87.83
59.0,2022,9,83,465.0,41.83068360463855,-87.67176241980722,0.12,13.26,86.74
59.0,2022,10,92,480.0,41.830692894663045,-87.67455699720652,0.076,13.98,86.02
59.0,2022,11,83,425.0,41.83080025901205,-87.67361688645784,0.072,13.44,86.56
59.0,2022,12,85,459.0,41.83154275188235,-87.67261297356471,0.071,13.75,86.25
59.0,2023,1,66,346.0,41.831620027590915,-87.67323175556061,0.076,12.51,87.49
59.0,2023,2,67,331.0,41.83047802014925,-87.67459196056717,0.119,11.98,88.02
59.0,2023,3,71,367.0,41.830888108732395,-87.67474979766197,0.155,11.97,88.03
59.0,2023,4,80,409.0,41.8316514177875,-87.6727061913125,0.088,13.12,86.88
59.0,2023,5,90,465.0,41.830500604044445,-87.67295686746667,0.122,13.37,86.63
59.0,2023,6,86,467.0,41.83059807405814,-87.67369590659303,0.058,13.95,86.05
59.0,2023,7,56,295.0,41.83033331773214,-87.67365378553572,0.071,11.99,88.01
59.0,2023,8,71,382.0,41.83011799414085,-87.67285295501408,0.056,13.06,86.94
59.0,2023,9,98,548.0,41.829957558428575,-87.67243609395919,0.071,14.64,85.36
59.0,2023,10,98,522.0,41.83041738112245,-87.67250578263265,0.071,14.45,85.55
59.0,2023,11,99,519.0,41.83021127841415,-87.67254252525252,0.101,14.15,85.85
59.0,2023,12,81,447.0,41.8310566441358,-87.67341405398766,0.123,13.06,86.94
59.0,2024,1,74,365.0,41.830883852810814,-87.67455051274324,0.122,12.34,87.66
59.0,2024,2,74,382.0,41.8306882624054,-87.67393093422973,0.108,12.6,87.4
59.0,2024,3,80,418.0,41.8311144958625,-87.67324203395,0.1,13.06,86.94
59.0,2024,4,93,462.0,41.831303132763445,-87.67496794360216,0.14,13.23,86.77
59.0,2024,5,82,415.0,41.83064768571951,-87.67310732085366,0.085,13.22,86.78
59.0,2024,6,95,474.0,41.830962637726316,-87.6730201214421,0.137,13.38,86.62
59.0,2024,7,115,538.0,41.83144515593043,-87.67267601725217,0.157,14.03,85.97
59.0,2024,8,87,451.0,41.83073267216092,-87.67442606306896,0.23,12.13,87.87
59.0,2024,9,84,433.0,41.83122308327381,-87.67259385798809,0.167,12.58,87.42
59.0,2024,10,84,466.0,41.830345378404765,-87.67373164682142,0.095,13.54,86.46
59.0,2024,11,74,381.0,41.83080928078378,-87.67365508748648,0.176,11.92,88.08
59.0,2024,12,82,430.0,41.83069188747561,-87.6723501419878,0.171,12.48,87.52
59.0,2025,1,95,488.0,41.83100948856843,-87.67366821098948,0.189,12.96,87.04
59.0,2025,2,52,254.0,41.830951183192305,-87.67465206421154,0.231,10.02,89.98
59.0,2025,3,68,343.0,41.83140550533824,-87.67431612335294,0.132,11.96,88.04
59.0,2025,4,67,320.0,41.83039683247761,-87.67360421165672,0.209,11.0,89.0
59.0,2025,5,68,345.0,41.831093340308826,-87.67499306170588,0.088,12.41,87.59
59.0,2025,6,74,343.0,41.83171325010811,-87.6729129539865,0.203,11.37,88.63
59.0,2025,7,85,416.0,41.83025583781176,-87.67516013571765,0.118,12.96,87.04
59.0,2025,8,86,407.0,41.83052132565116,-87.6747845800465,0.174,12.35,87.65
59.0,2025,9,100,480.0,41.83013985656,-87.67495661481,0.14,13.49,86.51
59.0,2025,10,86,417.0,41.83074065669767,-87.67300094890697,0.128,12.88,87.12
59.0,2025,11,74,349.0,41.82972166525676,-87.67451809355406,0.216,11.28,88.72
59.0,2025,12,80,399.0,41.831209495475,-87.672487403525,0.2,11.92,88.08
60.0,2015,1,131,624.0,41.83700498903053,-87.6482393912748,0.214,14.39,85.61
60.0,2015,2,85,415.0,41.83738579149412,-87.64964554624706,0.141,12.72,87.28
60.0,2015,3,151,735.0,41.835708311602644,-87.64812874676821,0.172,16.0,84.0
60.0,2015,4,119,598.0,41.83665505484874,-87.64847248693277,0.143,14.69,85.31
60.0,2015,5,127,611.0,41.83708821426772,-87.6472755986063,0.197,14.39,85.61
60.0,2015,6,153,777.0,41.83484978975163,-87.64746120686274,0.176,16.31,83.69
60.0,2015,7,162,765.0,41.8368508922037,-87.64943733864197,0.16,16.54,83.46
60.0,2015,8,155,770.0,41.83739490123226,-87.6483894718129,0.168,16.38,83.62
60.0,2015,9,123,622.0,41.83716889620325,-87.64916952934959,0.22,14.17,85.83
60.0,2015,10,134,645.0,41.83637369825373,-87.6489053238209,0.187,14.88,85.12
60.0,2015,11,127,607.0,41.83698078425197,-87.64901564365354,0.134,14.99,85.01
60.0,2015,12,119,592.0,41.83604243697479,-87.64858341686555,0.118,14.89,85.11
60.0,2016,1,132,609.0,41.83649674301515,-87.64860468012878,0.121,15.23,84.77
60.0,2016,2,143,689.0,41.83637095059441,-87.64920671763636,0.147,15.77,84.23
60.0,2016,3,128,619.0,41.83738869264062,-87.64840991558594,0.242,14.02,85.98
60.0,2016,4,114,503.0,41.836429319333334,-87.64759418478071,0.202,13.3,86.7
60.0,2016,5,129,610.0,41.838084861937986,-87.64845358537984,0.209,14.3,85.7
60.0,2016,6,155,758.0,41.836810870561294,-87.64839161609677,0.2,15.97,84.03
60.0,2016,7,169,817.0,41.83612185124261,-87.64811694595858,0.183,16.83,83.17
60.0,2016,8,144,695.0,41.836637136930555,-87.64845659377778,0.139,15.91,84.09
60.0,2016,9,165,848.0,41.83579896075152,-87.64807867701212,0.145,17.36,82.64
60.0,2016,10,142,699.0,41.83670238166197,-87.64950382721126,0.127,16.02,83.98
60.0,2016,11,119,576.0,41.83660251437815,-87.64843704757982,0.126,14.69,85.31
60.0,2016,12,140,704.0,41.835775612757146,-87.64730438291429,0.086,16.43,83.57
60.0,2017,1,124,579.0,41.836404173387095,-87.64823638321775,0.089,15.18,84.82
60.0,2017,2,125,582.0,41.836168264583996,-87.647849603952,0.136,14.75,85.25
60.0,2017,3,114,538.0,41.837386229307015,-87.6493795392193,0.105,14.53,85.47
60.0,2017,4,128,645.0,41.83706057264844,-87.64859195884375,0.125,15.38,84.62
60.0,2017,5,99,488.0,41.836742353909095,-87.64836159646464,0.131,13.62,86.38
60.0,2017,6,116,567.0,41.835865701870695,-87.64826875500862,0.121,14.62,85.38
60.0,2017,7,140,647.0,41.83731865390714,-87.64917237331429,0.136,15.51,84.49
60.0,2017,8,129,607.0,41.83724867422481,-87.64796005353489,0.163,14.74,85.26
60.0,2017,9,129,626.0,41.8362658273876,-87.6493248812403,0.062,15.89,84.11
60.0,2017,10,140,704.0,41.83726774236428,-87.64979242547857,0.121,16.07,83.93
60.0,2017,11,106,500.0,41.835781172716985,-87.64900906032075,0.16,13.55,86.45
60.0,2017,12,134,684.0,41.83726078591045,-87.64781356358208,0.104,15.98,84.02
60.0,2018,1,128,605.0,41.83741250265625,-87.64901564386719,0.141,14.93,85.07
60.0,2018,2,98,444.0,41.83662578088776,-87.64794526253061,0.184,12.75,87.25
60.0,2018,3,124,599.0,41.83740318208064,-87.64865526572581,0.202,14.2,85.8
60.0,2018,4,133,601.0,41.83745215533082,-87.6476531455188,0.075,15.65,84.35
60.0,2018,5,151,717.0,41.8381068311457,-87.64876116974835,0.252,15.07,84.93
60.0,2018,6,121,629.0,41.83694629489256,-87.64879013976032,0.132,15.06,84.94
60.0,2018,7,128,617.0,41.83687955283594,-87.64814938615625,0.148,14.94,85.06
60.0,2018,8,125,573.0,41.836175083112,-87.6488848332,0.168,14.36,85.64
60.0,2018,9,123,607.0,41.835894834471546,-87.64627781760976,0.098,15.28,84.72
60.0,2018,10,112,568.0,41.8362820685,-87.646912729125,0.089,14.87,85.13
60.0,2018,11,124,638.0,41.83708420490323,-87.64823100821775,0.081,15.7,84.3
60.0,2018,12,124,618.0,41.83687616125806,-87.64858202795968,0.129,15.07,84.93
60.0,2019,1,101,506.0,41.83612007156436,-87.6475999819901,0.168,13.42,86.58
60.0,2019,2,78,369.0,41.837818059448715,-87.64619094798718,0.128,12.38,87.62
60.0,2019,3,106,494.0,41.83659457363208,-87.64650512005662,0.17,13.41,86.59
60.0,2019,4,121,555.0,41.83692138722314,-87.64790505181819,0.182,14.02,85.98
60.0,2019,5,133,616.0,41.83709532060902,-87.64794894345864,0.241,14.1,85.9
60.0,2019,6,118,560.0,41.83671053466949,-87.64893507511017,0.195,13.87,86.13
60.0,2019,7,166,803.0,41.837422572867474,-87.64777894648192,0.259,15.91,84.09
60.0,2019,8,158,746.0,41.83680454846203,-87.64833081524684,0.19,16.04,83.96
60.0,2019,9,119,574.0,41.83691618111765,-87.64777032190756,0.143,14.51,85.49
60.0,2019,10,98,487.0,41.83598538972449,-87.64685733684694,0.214,12.76,87.24
60.0,2019,11,124,584.0,41.83703463017742,-87.64793442620162,0.153,14.57,85.43
60.0,2019,12,119,570.0,41.83599111709243,-87.64738723187395,0.134,14.56,85.44
60.0,2020,1,114,511.0,41.836176259561405,-87.64808908464913,0.114,14.24,85.76
60.0,2020,2,88,425.0,41.836127717761364,-87.64772209742046,0.193,12.33,87.67
60.0,2020,3,98,503.0,41.83659623264286,-87.64735087545918,0.163,13.39,86.61
60.0,2020,4,90,431.0,41.83723626127778,-87.64849861203334,0.144,12.9,87.1
60.0,2020,5,106,533.0,41.836148807433965,-87.64707963406603,0.057,14.83,85.17
60.0,2020,6,93,459.0,41.83610035846237,-87.64685406121505,0.108,13.53,86.47
60.0,2020,7,94,474.0,41.8361490977234,-87.64679319489362,0.106,13.67,86.33
60.0,2020,8,113,571.0,41.83650690128319,-87.64800767515929,0.106,14.74,85.26
60.0,2020,9,99,496.0,41.83641492722222,-87.64698115570707,0.081,14.18,85.82
60.0,2020,10,127,602.0,41.83668653148031,-87.6481339133622,0.11,15.19,84.81
60.0,2020,11,107,524.0,41.83711191648598,-87.64737628326169,0.15,13.85,86.15
60.0,2020,12,141,626.0,41.83628904731206,-87.64708171570922,0.121,15.53,84.47
60.0,2021,1,122,534.0,41.836324925434425,-87.64600561430328,0.09,14.8,85.2
60.0,2021,2,101,467.0,41.83682650643564,-87.6481715810495,0.089,13.92,86.08
60.0,2021,3,85,413.0,41.83599104549412,-87.64781617210588,0.153,12.59,87.41
60.0,2021,4,79,367.0,41.836020273721516,-87.64934945432911,0.089,12.78,87.22
60.0,2021,5,92,507.0,41.8369415205,-87.64832958930435,0.163,13.31,86.69
60.0,2021,6,100,502.0,41.83710141007,-87.64781332869,0.06,14.45,85.55
60.0,2021,7,126,611.0,41.83719369818254,-87.64748315446826,0.111,15.23,84.77
60.0,2021,8,123,664.0,41.83713511055284,-87.64799426305692,0.13,15.38,84.62
60.0,2021,9,116,570.0,41.836812690034485,-87.64866586371551,0.103,14.82,85.18
60.0,2021,10,111,560.0,41.836630227990995,-87.64877899605405,0.072,14.96,85.04
60.0,2021,11,97,526.0,41.83653730782474,-87.64781307977319,0.082,14.35,85.65
60.0,2021,12,89,479.0,41.83720115417977,-87.64725283949437,0.124,13.44,86.56
60.0,2022,1,108,542.0,41.837413595592594,-87.64794777198148,0.046,15.03,84.97
60.0,2022,2,92,451.0,41.837063373836955,-87.64756259341304,0.109,13.44,86.56
60.0,2022,3,97,487.0,41.83705812908247,-87.64780649618557,0.093,13.96,86.04
60.0,2022,4,104,499.0,41.83694588261539,-87.64802709545191,0.058,14.53,85.47
60.0,2022,5,112,552.0,41.83682576951786,-87.64841175983035,0.054,15.11,84.89
60.0,2022,6,132,666.0,41.83739127634849,-87.6484395038485,0.076,16.1,83.9
60.0,2022,7,163,832.0,41.837249899190184,-87.64849665059509,0.049,18.17,81.83
60.0,2022,8,152,765.0,41.837085089921054,-87.64745922982237,0.099,16.98,83.02
60.0,2022,9,165,795.0,41.83779208701818,-87.64825312734546,0.079,17.64,82.36
60.0,2022,10,140,663.0,41.836329651271434,-87.64780991537857,0.086,16.13,83.87
60.0,2022,11,129,640.0,41.83720839647287,-87.64788220718604,0.047,16.15,83.85
60.0,2022,12,135,729.0,41.83708290231852,-87.64759692513334,0.052,16.86,83.14
60.0,2023,1,117,619.0,41.83682405919658,-87.6473335355812,0.085,15.38,84.62
60.0,2023,2,117,528.0,41.83666016252992,-87.64919701304274,0.085,14.71,85.29
60.0,2023,3,103,504.0,41.83576449933981,-87.64738044340777,0.136,13.76,86.24
60.0,2023,4,116,546.0,41.8375120939569,-87.6486670249569,0.043,15.24,84.76
60.0,2023,5,129,660.0,41.83630971489148,-87.64722475005425,0.07,16.06,83.94
60.0,2023,6,147,747.0,41.835861214993194,-87.64777962994557,0.075,16.99,83.01
60.0,2023,7,145,763.0,41.836059298737936,-87.64738638253793,0.138,16.44,83.56
60.0,2023,8,181,953.0,41.836887801,-87.64633357081767,0.11,18.79,81.21
60.0,2023,9,137,715.0,41.83663459691971,-87.64776847885402,0.095,16.37,83.63
60.0,2023,10,168,863.0,41.83672334080953,-87.64822847694643,0.095,18.03,81.97
60.0,2023,11,138,712.0,41.836715300710146,-87.64789865950725,0.072,16.59,83.41
60.0,2023,12,120,591.0,41.836360074675,-87.64842318643333,0.117,14.92,85.08
60.0,2024,1,167,816.0,41.83728099061676,-87.64767336831137,0.15,17.12,82.88
60.0,2024,2,107,524.0,41.836094260710276,-87.64804082619627,0.084,14.5,85.5
60.0,2024,3,126,660.0,41.83737041453175,-87.64807430021428,0.111,15.59,84.41
60.0,2024,4,134,695.0,41.83631232652238,-87.64800653304476,0.127,15.84,84.16
60.0,2024,5,124,606.0,41.83596081841129,-87.64663124862096,0.048,15.78,84.22
60.0,2024,6,152,780.0,41.835848165421055,-87.64867358279605,0.138,16.69,83.31
60.0,2024,7,158,828.0,41.836996702734176,-87.64777607881645,0.127,17.27,82.73
60.0,2024,8,158,777.0,41.83637864708228,-87.64718069548735,0.114,17.02,82.98
60.0,2024,9,112,575.0,41.8368048955,-87.64759897289287,0.152,14.3,85.7
60.0,2024,10,145,733.0,41.836686090724136,-87.64757629555862,0.083,16.77,83.23
60.0,2024,11,123,570.0,41.83654145872357,-87.64853185433334,0.041,15.58,84.42
60.0,2024,12,127,636.0,41.83620489355905,-87.64704760544882,0.071,15.84,84.16
60.0,2025,1,127,617.0,41.835926563086616,-87.64605934746456,0.126,15.14,84.86
60.0,2025,2,96,471.0,41.83623070741667,-87.64665073660416,0.188,12.87,87.13
60.0,2025,3,120,606.0,41.83672135389167,-87.64807231534999,0.117,15.03,84.97
60.0,2025,4,120,637.0,41.83640036796667,-87.64671365030833,0.133,15.09,84.91
60.0,2025,5,178,856.0,41.83676354607304,-87.64687803223033,0.118,17.94,82.06
60.0,2025,6,142,661.0,41.83614580723943,-87.64688308304225,0.162,15.39,84.61
60.0,2025,7,161,783.0,41.83653948563975,-87.6476276943851,0.068,17.58,82.42
60.0,2025,8,188,910.0,41.83629306051064,-87.6474647204468,0.117,18.53,81.47
60.0,2025,9,154,765.0,41.83640854218182,-87.6468134569026,0.123,16.77,83.23
60.0,2025,10,160,787.0,41.83692370444375,-87.64740057631874,0.169,16.59,83.41
60.0,2025,11,123,594.0,41.83629105592683,-87.64752391772357,0.122,14.94,85.06
60.0,2025,12,107,497.0,41.836547002672894,-87.64623509341122,0.112,14.02,85.98
61.0,2015,1,369,1785.0,41.80380602570732,-87.66324919143361,0.371,25.83,74.17
61.0,2015,2,305,1509.0,41.80427636810164,-87.6610090475672,0.4,22.31,77.69
61.0,2015,3,393,1970.0,41.80462523782952,-87.66181283862086,0.351,27.84,72.16
61.0,2015,4,412,2079.0,41.80412778359466,-87.66211648029127,0.32,29.31,70.69
61.0,2015,5,438,2235.0,41.804882317098176,-87.66167341964612,0.281,31.34,68.66
61.0,2015,6,431,2185.0,41.80473417554756,-87.6629121712529,0.302,30.63,69.37
61.0,2015,7,459,2339.0,41.80478232727887,-87.66194808641613,0.333,31.97,68.03
61.0,2015,8,462,2273.0,41.80533493781169,-87.66228735098268,0.312,31.76,68.24
61.0,2015,9,418,2164.0,41.80475760555741,-87.66285040178231,0.263,30.62,69.38
61.0,2015,10,448,2191.0,41.80351913816964,-87.66114361791517,0.33,30.71,69.29
61.0,2015,11,351,1793.0,41.80485299469231,-87.66239501592308,0.239,26.87,73.13
61.0,2015,12,350,1852.0,41.80487042216,-87.66205120284286,0.226,27.42,72.58
61.0,2016,1,394,1971.0,41.80428944284772,-87.66069085745686,0.274,28.64,71.36
61.0,2016,2,288,1464.0,41.80448115428472,-87.66196051035416,0.271,22.95,77.05
